,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,id
927,5I8DslpztOwOpwERbGGDTC,Camisa de Vênus,Batalhões de Estranhos,Eu Não Matei Joana d'Arc,47,225533,False,0.399,0.75,2,-11.185,1,0.118,0.00481,0.000483,0.0748,0.745,197.679,4,r-n-b,927
928,6Uc1DKzdj0Xy3cF3GxXib6,Edwin Luna y La Trakalosa de Monterrey,La Banda Grande de la Sultana del Norte,Tres Disparos,45,205946,False,0.505,0.447,3,-5.647,1,0.0547,0.558,0.0,0.114,0.678,169.99,4,r-n-b,928
929,1dg3qy5DjoJodawfOCgrTP,Lil Tjay;Offset;Moneybagg Yo,Destined 2 Win,Run It Up (feat. Offset & Moneybagg Yo),78,232048,True,0.88,0.575,6,-6.091,1,0.163,0.415,0.0,0.109,0.671,120.031,4,r-n-b,929
930,3xVxdiakVcOQX02ccqS7Ub,Maneva,Caleidoscópico,Ser Perfeito,41,194506,False,0.712,0.601,10,-7.304,1,0.039,0.0874,5.36e-05,0.172,0.847,149.883,4,r-n-b,930
931,5GKcpbYj5beL11aH0bloA2,KAROL G,Perreo Tenebroso Vol. 1,PROVENZA,0,210200,False,0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,4,reggae,931
932,1rbsgmmZ7M2aXkM6h0LK38,Sebastian Yatra;Mau y Ricky,Noche de Halloween Latino,Ya No Tiene Novio,3,198933,False,0.632,0.832,7,-1.948,0,0.156,0.048,0.0,0.0705,0.783,182.193,4,reggae,932
933,4OAPnWJ3J5w4c4IBLh2chn,Daddy Yankee;El Alfa;Lil Jon,LEGENDADDY,BOMBÓN,78,182413,True,0.843,0.789,7,-2.801,1,0.247,0.0028,2.41e-05,0.0322,0.571,125.071,4,reggae,933
934,3XjN0mvFkQp1FMVM9Ro5hm,Daddy Yankee,LEGENDADDY,RUMBATÓN,79,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,reggae,934
935,0sQLhT32E9ZG2zn5iYR6nN,R. City;Adam Levine,Locked Away (feat. Adam Levine),Locked Away (feat. Adam Levine),62,227280,False,0.508,0.677,1,-5.696,1,0.0656,0.328,0.0,0.0491,0.575,121.928,5,reggae,935
936,5hnGly9RuGiixupoVrLTNI,Bad Bunny;Drake,New Pop Icons,MIA,0,210367,False,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.061,4,reggae,936
937,03UOeGWSA5tOf1PyG7kf6O,Joey Montana;Sebastian Yatra,Perreo en Halloween,Suena El Dembow,1,195760,False,0.69,0.858,0,-4.431,1,0.0529,0.189,0.0,0.113,0.755,91.884,4,reggae,937
938,3CTil5XNg4xeZqpgZbebfe,MORADA,Ele É (Ao Vivo),Não Ha Amor Igual - Ao Vivo,44,410482,False,0.411,0.846,11,-5.41,1,0.0468,0.094,0.0,0.682,0.369,144.995,4,reggae,938
939,7kjCV7x1jtkCEPSOmcdKQc,Greeicy,Halloween 2022 Perreo Vol. 4,Más Fuerte,0,184306,False,0.82,0.809,11,-4.319,0,0.0715,0.111,0.000129,0.152,0.553,92.007,4,reggae,939
940,5dfmapXZPohL1PgX3y5jGm,J Balvin;Ed Sheeran,Mega Hits Autumn/Fall 2022,Sigue,4,159386,True,0.889,0.641,7,-4.494,1,0.0668,0.0515,2.75e-05,0.19,0.588,87.99,4,reggae,940
941,5c1E9iQocE9TMJ0ltS1d1B,Totoy El Frio;Kevin Roldan,Verano en Junio,Quillami,0,202733,True,0.72,0.666,4,-6.448,1,0.18,0.0718,0.0,0.315,0.944,172.051,4,reggaeton,941
942,3Iu7Mw7EOijC2WgNx6UExq,Sebastian Yatra,Para entrar en calor,Traicionera,1,230280,False,0.779,0.675,11,-4.976,1,0.0485,0.138,0.0,0.105,0.63,91.006,4,reggaeton,942
943,44XjoNvtwevktFKjvVe1vH,Bad Bunny;Buscabulla,Un Verano Sin Ti,Andrea,86,339611,True,0.797,0.616,1,-10.229,0,0.375,0.762,0.000293,0.0979,0.451,103.071,4,reggaeton,943
944,2lBN9Qv3viRylBqEXMLip1,J Balvin;Maria Becerra,Homecoming Latin Party,Qué Más Pues?,0,217361,False,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753,101.988,4,reggaeton,944
945,4uC61EsjWIOyGlJKGqRkD9,KAROL G;Mariah Angeliq,Homecoming Latin Party,EL MAKINON,0,209160,False,0.689,0.705,0,-3.224,0,0.102,0.256,1.06e-06,0.108,0.456,89.109,4,reggaeton,945
946,4wDLjJxeBBK3S1rblfa0Ud,Juan Magán;Belinda;Lapiz Conciente,Carrete con besties,Si No Te Quisiera,0,185480,False,0.705,0.874,0,-2.514,0,0.0723,0.17,0.0,0.0669,0.788,128.02,4,reggaeton,946
947,7trX995xQ3AdG8LW4OCZb3,Yaga & Mackie,Los Mackieavelikos 2055,La Bellaquera,40,235400,True,0.833,0.661,11,-7.721,0,0.109,0.00836,0.00287,0.076,0.881,78.006,4,reggaeton,947
948,053mlrYW02zC0dUsIsRUKG,Jhayco,Halloween con perreito,Christian Dior,0,147133,True,0.835,0.718,7,-5.62,0,0.0694,0.226,1.99e-06,0.108,0.427,92.028,4,reggaeton,948
949,7zubR9uYAWjb5KPZTMm85e,Jhayco;Anuel AA,El perreo es el futuro,Ley Seca,0,263666,False,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,reggaeton,949
950,0gkJCLufpKEvz4hoUFqxBw,Balbi El Chamako;ITHAN NY;Galee Galee;Simon la Letra,La Vida Es Bela,Llegamos a la Disco,44,337872,True,0.804,0.824,11,-3.613,1,0.108,0.102,0.0,0.11,0.815,98.0,4,reggaeton,950
951,6PsiA6fWFPmblMogJQCMzM,Linda Vera,Tropicales de Siempre,Cumbia Que Te Vas de Ronda,28,138666,False,0.462,0.234,7,-18.632,1,0.0523,0.428,3.84e-05,0.0952,0.965,200.199,4,rock-n-roll,951
952,1jtDjvS0sFh44pYXZEZlbJ,Beto Diaz,Mirando Una Estrella,La Del Vestido Rojo,37,201897,False,0.804,0.615,1,-8.959,1,0.0439,0.195,0.0,0.042,0.969,137.137,4,rock-n-roll,952
953,1VErHw2douvYHUO1EUm7eh,Los Brios,30 Anos De Exitos,Porque Estas Enamorada,42,189466,False,0.536,0.831,0,-5.226,1,0.0306,0.0374,0.0977,0.269,0.963,203.762,4,rock-n-roll,953
954,1RNJP2UR28cOToXUnWB8N9,The Platters,Xmas Classics 2022,All I Want For Christmas Is My Two Front Teeth,0,131973,False,0.693,0.338,0,-6.372,1,0.0345,0.752,0.0,0.355,0.583,79.443,4,rock-n-roll,954
955,2CkJwySsYnvpafrCeGcXik,Beto Diaz,Invierno Triste,Una Mujer Enamorada,31,188128,False,0.517,0.445,5,-9.591,1,0.0258,0.0604,0.0902,0.233,0.514,103.174,4,rock-n-roll,955
956,2qhASBzpbFhPRtrnZ5lLnz,The Righteous Brothers,Just Once In My Life,Unchained Melody,75,218013,False,0.339,0.208,0,-16.725,1,0.0308,0.396,0.000519,0.18,0.288,98.54,3,rock-n-roll,956
957,08xijbNrGSyR5XA4nPUvfk,Tommy Edwards,"The Vintage Christmas Album, Vol. 1",Christmas Is For Children,0,179528,False,0.331,0.28,2,-9.932,1,0.0316,0.979,0.135,0.0955,0.222,71.971,4,rock-n-roll,957
958,2k6qpHJsrKCCyvsHv2cPqR,Paul Anka,Sings His Favorites,Diana,56,140520,False,0.551,0.576,7,-8.49,1,0.0325,0.762,0.0,0.803,0.919,142.814,4,rock-n-roll,958
959,1QaRaVoZgcXi9Ir8bForVp,Mike Laure,Boleros Sabrosos,Noche De Luna En Jalapa,28,131991,False,0.757,0.482,5,-5.048,1,0.0513,0.818,0.0,0.296,0.962,123.913,4,rock-n-roll,959
960,3u8yV3BNmVKhh4epeyS7dG,Los Solitarios,Serie Diamante (USA),Hay cosas inolvidables,30,169680,False,0.387,0.51,0,-9.855,1,0.0327,0.711,4.16e-06,0.161,0.64,96.83,4,rock-n-roll,960
961,5ruzrDWcT0vuJIOMW7gMnW,The Strokes,The New Abnormal,The Adults Are Talking,79,309053,False,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4,rock,961
962,73PAbYaVbnFG0tQ4aBfxeN,OneRepublic,Top Gun: Maverick (Music From The Motion Picture),I Ain't Worried,73,148485,False,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,rock,962
963,2r79Mo4a2XG5kU4kgiXsns,blink-182,Halloween Scary Party,Ghost On The Dance Floor,0,257519,True,0.532,0.969,11,-3.967,1,0.0581,2.41e-05,0.0265,0.0912,0.547,103.511,4,rock,963
964,4R85DA7JJsUp5SlKvGy62M,Wallows,Here to Forever - All New Indie,Virtual Aerobics,0,122333,True,0.775,0.55,9,-3.765,1,0.0345,0.183,0.0,0.0434,0.72,109.952,4,rock,964
965,2iv6WW9vINyoRV8UTemp0n,Owl City;Carly Rae Jepsen,Tutti in piscina Canzoni per bambini,Good Time,0,205647,False,0.569,0.899,3,-3.757,1,0.15,0.0304,3.86e-06,0.424,0.625,126.054,4,rock,965
966,49oArb5U9DsUXpPSjDPsob,Creedence Clearwater Revival,REGNIG DAG,Have You Ever Seen The Rain,1,159693,False,0.779,0.662,0,-5.826,1,0.0284,0.141,1.16e-05,0.119,0.811,116.115,4,rock,966
967,0xGnsciJBQYbMQUSUAFZkt,Fall Out Boy,Halloween 2022,My Songs Know What You Did In The Dark (Light Em Up),0,186826,False,0.557,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.566,151.988,4,rock,967
968,6Qn5zhYkTa37e91HC1D7lb,Imagine Dragons,Evolve,Whatever It Takes,81,201240,False,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,4,rock,968
969,3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,Blurryface,Stressed Out,85,202333,False,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,4,rock,969
970,6jvqibwXzLFsU9aLcWfDwK,Bastille,Pop & Halloween,Snakes,0,197957,False,0.635,0.812,8,-4.724,1,0.0362,0.0576,0.0,0.135,0.486,137.976,4,rock,970
971,7HS7bD1nAWG0CzigkPX7vN,Counting Crows,Fiesta temática 90s,Mr. Jones,0,272733,False,0.571,0.836,0,-5.556,1,0.0371,0.194,4.09e-06,0.182,0.73,141.612,4,rock,971
972,3rV13eMQR0G93DEYhpB09B,The Swinging Blue Jeans,Hippy Hippy Shake: The Definitive Collection,The Hippy Hippy Shake,54,106066,False,0.551,0.686,4,-11.969,1,0.0536,0.348,0.0,0.33,0.982,70.959,4,rockabilly,972
973,64NHAxoXRHW7WprPLFM5S2,Eikichi Yazawa,Anytime Woman (50th Anniversary Remastered),Dry Martini - Remastered 2022,31,245720,False,0.634,0.71,0,-6.972,1,0.0271,0.224,0.000213,0.132,0.487,123.912,3,rockabilly,973
974,2LBuXj5GUClLgOX7f86IMK,Eikichi Yazawa,the Name Is… (50th Anniversary Remastered),いつの日か - Remastered 2022,37,330626,False,0.443,0.403,9,-10.472,1,0.0296,0.472,5.27e-06,0.0924,0.176,150.651,4,rockabilly,974
975,1yanWgRMVmEqOOjrpl8D20,Tom Stormy Trio;Rhythm Sophie,Respect for the '50s,Rockabilly Rhythm - Bonus Track,23,122520,False,0.485,0.944,2,-3.568,1,0.0455,0.00089,0.0,0.384,0.855,112.892,4,rockabilly,975
976,0kY5UKJr6HJHYL8bFuam9s,Dion,Runaround Sue (Original Album Plus Bonus Tracks),Runaround Sue,44,172786,False,0.469,0.6,2,-9.445,1,0.0783,0.321,0.0,0.0596,0.653,158.348,4,rockabilly,976
977,62FqttV28C4sWWTB3VwCOJ,John Lindberg Trio,Brand New Philosophy,I'm on Fire,34,166160,False,0.579,0.899,4,-6.507,1,0.0634,0.439,0.00111,0.148,0.531,167.761,4,rockabilly,977
978,6U5CcGwPuRfhUKY2cV9YhP,Eikichi Yazawa,LIVE DECADE 1990-1999 (50th Anniversary Remastered),SOMEBODY'S NIGHT - Live at 日本武道館'96 - Remastered 2022,34,253466,False,0.399,0.908,4,-7.294,0,0.121,0.014,6.22e-06,0.436,0.363,121.959,4,rockabilly,978
979,0ygvZpFhwpSoQl8mw5d4jg,Gene Vincent & His Blue Caps,Dance To The Bop,Say Mama,33,131960,False,0.484,0.84,9,-9.832,1,0.0401,0.398,0.0,0.349,0.964,156.167,4,rockabilly,979
980,6ceypJqP0dr2LDpeZpSaXR,Chuck Berry,Weihnachten Musik,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,rockabilly,980
981,6UzTyhhqRDeuyfinRdBgFD,BOØWY,LAST GIGS COMPLETE,"LONGER THAN FOREVER - FROM ""LAST GIGS""",38,244053,False,0.249,0.945,7,-3.041,1,0.0411,1.19e-05,0.0958,0.858,0.479,164.109,4,rockabilly,981
982,4EJPDUuKsCArRCvhDx2YW9,Nikolay Kopylov,"Петр Чайковский, Романсы","Благословляю Вас, Леса",0,241453,False,0.39,0.351,5,-11.02,1,0.039,0.989,0.000485,0.085,0.116,75.389,4,romance,982
983,39l8pwW6kquVEjtsIU0t8X,Николай Тимченко,Военно-патриотическая музыка. Выпуск 2,В землянке,1,186733,False,0.225,0.256,7,-14.576,0,0.057,0.958,1.24e-06,0.157,0.298,87.405,4,romance,983
984,10TcaC8gPaLnUTixaAiSWC,Надежда Обухова,Великие исполнители россии: надежда обухова,"Слушайте, если хотите",0,125133,False,0.465,0.0819,8,-15.578,1,0.0448,0.989,0.0,0.117,0.19,131.712,4,romance,984
985,4azSeK5rPmxz1Da3EEAJOF,Валерий Агафонов,Ещё не раз вы вспомните меня,"В час, когда мерцанье...",0,250280,False,0.363,0.0757,8,-16.633,0,0.0548,0.973,0.0584,0.111,0.0395,86.963,4,romance,985
986,3Vr3fltdfnkEwCYOYtJf9q,Алёша Димитриевич,Эмигрантское танго,Я милого узнаю по походке,0,192240,False,0.439,0.475,7,-15.422,1,0.366,0.9,0.0128,0.24,0.679,180.9,4,romance,986
987,0HEx5h1Bi6w1HTK6IUd3J2,Сергей Захаров,Великие исполнители России. Сергей Захаров,Светит месяц,0,202400,False,0.513,0.781,0,-4.003,1,0.0559,0.107,0.512,0.201,0.837,96.887,4,romance,987
988,5F6BHu75x6cSFQcWox5fxK,Boris Shtokolov;Анатолий Зыков,70 лет,Живёт моя отрада (feat. Анатолий Зыков),0,131440,False,0.493,0.34,11,-11.793,0,0.13,0.961,1.89e-05,0.0925,0.398,132.005,1,romance,988
989,05FL6RrDnrZ0x6dRBYqqYU,Alexander Vertinsky,Velikie ispolniteli Rossii XX veka: Aleksandr Vertinskiy,Malen'kie aktrisy,1,240401,False,0.574,0.147,2,-14.84,0,0.146,0.986,2.7e-06,0.753,0.38,114.286,3,romance,989
990,0Gke2KKm6JCkSgTkFztOeV,"Nikolai Erdenko;Ансамбль ""Джанг""",Лучшая цыганская музыка. Часть первая,"Гори, гори, моя звезда",0,239480,False,0.437,0.255,10,-20.81,1,0.044,0.786,2.06e-05,0.164,0.131,129.424,4,romance,990
991,41Odu9Rs8svML5i4dnUIgP,Vladimir Nechaev,Velikie ispolniteli Rossii XX veka: Vladimir Nechaev,Vesennie stradanija,0,221524,False,0.414,0.168,4,-8.55,1,0.0696,0.994,6.92e-06,0.342,0.497,177.151,4,romance,991
992,451WIv2cllmIJQQYIy8TpJ,Gremlin;Devaroux,Love Me,Love Me,42,202868,False,0.782,0.461,2,-8.286,1,0.106,0.802,7.87e-05,0.0973,0.423,142.054,4,sad,992
993,0NZJG1tdCFfzSWKC5WqHa8,Vwillz,Overboard,Overboard,58,150073,True,0.756,0.533,11,-8.303,1,0.0416,0.24,0.0,0.111,0.636,101.998,4,sad,993
994,0iEIyCagJYU1NU5ukOEnAL,Powfu,tell me your feelings and i won't tell you mine,ice heart,46,150000,True,0.71,0.527,11,-6.385,1,0.0721,0.662,2.21e-06,0.0995,0.479,131.828,4,sad,994
995,20GbyJrUmAAZIt2x180YUF,Arden Jones;Allen Haley,age tape 3,serotonin highs (feat. Allen Haley),59,154787,False,0.724,0.855,1,-3.001,0,0.0393,0.00705,0.0,0.095,0.476,94.006,4,sad,995
996,30SeRoO5sxqYCvrznYhjVU,Kam Michael;Rey-Infinite,If I Lose You (feat. Rey-Infinite),If I Lose You - feat. Rey-Infinite,50,102407,True,0.48,0.517,11,-10.54,0,0.383,0.472,0.0,0.365,0.344,181.847,4,sad,996
997,4L96lPXFu0bNll3XEnO0Wq,Lund,By My Side,By My Side,50,229411,True,0.73,0.355,0,-10.941,1,0.0345,0.29,0.0072,0.11,0.261,135.99,4,sad,997
998,5VujK2veNOmeh7jNj9zq1p,dwsdmusic,Talk It Out,Talk It Out,61,170482,False,0.646,0.491,8,-13.106,1,0.0443,0.465,0.18,0.0834,0.68,145.033,4,sad,998
999,6WTMUBQXNEU2usO5aekg64,creamy;untrusted;11:11 Music Group,chandelier,chandelier,23,127908,False,0.407,0.736,2,-5.94,0,0.0404,0.0324,5.56e-05,0.136,0.348,130.443,3,sad,999
1000,4KfjBdFvwtzwROuZiQaHjj,Presence,Just Hold On,Just Hold On,58,203307,False,0.677,0.629,11,-7.508,1,0.0712,0.553,3.27e-05,0.117,0.186,130.008,4,sad,1000
1001,0WMDVSpzpRBuRqMWbbbYVI,Jon Caryl,Losing You,Losing You,41,203906,False,0.542,0.363,5,-12.565,1,0.04,0.884,0.00336,0.0922,0.537,127.905,4,sad,1001
1002,4j1JYEJco8yt9esjJ0VfJL,Daniela Darcourt,El Reencuentro (Live In Lima) - Vol. 1,Si Tú Te Atreves - Live,27,243128,False,0.408,0.878,4,-4.094,0,0.0412,0.226,0.0,0.131,0.533,96.444,4,salsa,1002
1003,2xz5VHm0Wa0YKVlbIwtOU5,Kevin Ceballo,Ven Te Estado Esperando,Hermoso Nombre,28,349909,False,0.412,0.719,7,-5.492,1,0.0333,0.158,1.9e-05,0.0537,0.53,87.153,4,salsa,1003
1004,1j9J0xKMOtPasadK6qOgly,Rey Ruiz,Mis 30 Mejores Canciones,Mal Momento,32,291693,False,0.71,0.644,0,-8.708,1,0.0324,0.319,4.73e-05,0.176,0.818,92.825,4,salsa,1004
1005,6iL1moJKSLBgCyN47DbQcw,José-Luis Garcia;Carangano,Carangano '85,Princesa,28,262466,False,0.619,0.772,10,-7.03,1,0.0387,0.375,1.64e-05,0.062,0.928,110.862,4,salsa,1005
1006,47sAz9iWuaU61jk24rgVwb,Willie Rosario,Afincando,Botaron la Pelota,27,364400,False,0.579,0.729,5,-10.765,0,0.0524,0.541,0.0198,0.058,0.963,104.359,4,salsa,1006
1007,516i4fPIC2dmcM0sxLFir6,Josimar y Su Yambú,Salsa Pal Barrio,Corazón Embustero,28,349754,False,0.44,0.803,9,-4.894,0,0.0423,0.611,8.52e-06,0.208,0.681,168.019,4,salsa,1007
1008,1bTpL2sNbYVlNuxXIFI9jk,Willy Garcia;Gilberto Santa Rosa,El Día Es Hoy,Lo Veo y No Lo Creo,27,200176,False,0.78,0.699,8,-3.933,1,0.0333,0.441,0.0,0.199,0.718,102.016,4,salsa,1008
1009,3XqWYWWK14fn0QDGUJyOe0,Eddie Santiago,Ritmo Bonito,Tú Me Haces Falta,0,279173,False,0.626,0.88,2,-2.935,1,0.0308,0.195,7.46e-05,0.208,0.908,161.639,4,salsa,1009
1010,59uYbIujppn0DfYcTEQbyc,Marc Anthony,2En1,Juego O Amor?,28,276880,False,0.698,0.573,7,-7.449,0,0.028,0.329,0.0,0.158,0.554,137.998,4,salsa,1010
1011,53vdNqSW0EqE0nYPgOzzSQ,Víctor Manuelle,Lado A Lado B,La Disputa,27,442370,False,0.728,0.733,4,-5.002,0,0.0408,0.333,0.000603,0.0871,0.761,158.143,4,salsa,1011
1012,17qvsjclu3oQ1YGEq93bdp,Katinguelê,Mundo dos sonhos,Mundo dos sonhos,35,268626,False,0.655,0.631,5,-10.907,1,0.0465,0.195,0.0,0.151,0.764,120.708,4,samba,1012
1013,6rbkRZKovJISNCd5cZtOMP,Negritude Junior,Deixa Acontecer,Beijo Geladinho,44,186773,False,0.64,0.7,0,-9.078,1,0.0409,0.0472,0.0,0.13,0.801,94.989,4,samba,1013
1014,1vyMC8oaEbEfok6mfmBgAl,Elba Ramalho;Alceu Valença,"O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)",Flor de Tangerina - Ao Vivo,37,274080,False,0.568,0.482,11,-8.568,0,0.0305,0.541,0.0,0.869,0.471,110.959,4,samba,1014
1015,3TuhuXxtgnboYqWkV1Kh10,Diogo Nogueira,Alma Brasileira (Ao Vivo / Edição Especial),Inquilino Do Universo - Ao Vivo,36,226266,False,0.68,0.809,7,-6.373,1,0.0526,0.56,0.0,0.235,0.937,111.917,4,samba,1015
1016,6b493rYJ4xkaNXDiVGHsK3,Sérgio Sampaio,Chacrinha - O Musical,Eu Quero É Botar Meu Bloco Na Rua,36,278226,False,0.5,0.574,4,-6.049,0,0.0273,0.208,0.0,0.0899,0.609,90.17,4,samba,1016
1017,1s2Agb3Eyhl2jy6BXoSDYo,Grupo Fundo De Quintal,Pela hora,Pela hora,41,171200,False,0.673,0.795,5,-6.061,0,0.0534,0.714,3.11e-05,0.146,0.938,120.573,4,samba,1017
1018,64R7QfbnYZh3DBQIRsN7s0,Caju Pra Baixo,Roda de Samba do Caju (Ao Vivo),Oi Amor / Ninguém É Dono de Ninguém / Beijo Doce / Preciso Viver / Uma Namorada - Ao Vivo,39,443391,False,0.542,0.828,9,-4.86,0,0.07,0.553,0.0,0.957,0.7,99.982,4,samba,1018
1019,4iJ4GYNP01Ea1t4LONNVGS,Exaltasamba,25 Anos (Ao Vivo),Hoje Tem,40,186080,False,0.665,0.839,0,-9.003,1,0.0504,0.612,0.0,0.879,0.906,166.959,4,samba,1019
1020,1i5gtw8FVdPh3EXTSVGcZI,Seu Jorge,The Best of Mr Bongo (Mr Bongo Presents),Carolina,53,351146,False,0.62,0.81,11,-4.655,0,0.0434,0.0364,1.07e-05,0.26,0.433,89.992,4,samba,1020
1021,3edcczAZsUhCoJqIrbEIf1,Grupo Fundo De Quintal,A Batucada Dos Nossos Tantãs,Um Lindo Sonho,38,254600,False,0.519,0.707,7,-7.177,1,0.0318,0.716,0.0,0.0986,0.744,143.912,4,samba,1021
1022,1768OwieH9m0xC2xHt3vOY,Pedro Paulo & Alex;Dj Kevin,Na Cama Ela É Bruta,Na Cama Ela É Bruta,49,188427,True,0.86,0.797,9,-3.618,0,0.085,0.381,0.0,0.0875,0.724,130.996,4,sertanejo,1022
1023,0JyalXrERCuqJyFGCeHTvo,Lauana Prado,Raiz (Ao Vivo),Andorinha Machucada / Você Me Vira A Cabeça (Me Tira Do Sério) - Ao Vivo,46,217269,False,0.634,0.667,6,-4.189,1,0.0328,0.281,0.0,0.679,0.685,105.985,4,sertanejo,1023
1024,1rPVLqQeLnLzfBlOUPEDVv,Pedro Sanchez e Thiago,Ao Vivasso 2.0 (Ao Vivo),Amor Bandido - Ao Vivo,46,174880,False,0.364,0.97,7,-1.71,0,0.377,0.217,0.0,0.682,0.612,164.575,4,sertanejo,1024
1025,2xP2Zq9q6dpIRpn9u4y55A,Fred & Gustavo,Pra Ser Tudo Perfeito (Ao Vivo),A Dama da Noite - Ao Vivo,48,188773,False,0.726,0.803,11,-4.451,1,0.0345,0.794,0.0,0.345,0.659,135.937,4,sertanejo,1025
1026,2fSf8FUeOWVxKiIWbr1qPR,Henrique & Juliano,Menos É Mais (Ao Vivo),Vai Que Bebereis - Ao Vivo,55,160553,False,0.744,0.706,7,-4.54,1,0.054,0.638,0.0,0.437,0.79,121.965,4,sertanejo,1026
1027,3RLoIn3LB72B3dNiKWjc9G,Jorge & Mateus,10 Anos (Ao Vivo) - Deluxe,Onde Haja Sol - Ao Vivo,44,228207,False,0.366,0.725,7,-6.232,1,0.0447,0.275,4.75e-05,0.937,0.312,121.416,4,sertanejo,1027
1028,6ooRHofTMgFQpyQwgxfyik,Gusttavo Lima,"Falando de Amor, Vol. 1",Sempre Seu Homem,52,151573,False,0.623,0.867,1,-4.24,0,0.0825,0.136,3.06e-06,0.0897,0.913,185.926,4,sertanejo,1028
1029,4BP9Mia4MNNafd74963BM1,Grupo Tradição,Ao Vivo,Capricha Gaiteiro (Ao Vivo),44,132075,False,0.61,0.979,0,-4.5,1,0.156,0.239,0.000243,0.955,0.743,172.476,4,sertanejo,1029
1030,5SPlXB1JUJOcIxLWESYh1h,Matheus & Kauan,10 Anos Na Praia (Ao Vivo),Saudade Inflamada - Ao Vivo,46,167191,False,0.683,0.624,8,-8.004,1,0.0399,0.501,0.0,0.754,0.725,115.913,4,sertanejo,1030
1031,0AVnmXyJebkGoLXuX1RTv8,Milionário & José Rico,Gigantes,Estrada da vida,48,129070,False,0.501,0.374,0,-6.489,1,0.029,0.682,0.0,0.276,0.813,166.691,3,sertanejo,1031
1032,2wmv5s2r7cosWY7k7lGlBq,SMASH Cast,BOMBSHELL,The National Pastime (SMASH Cast Version),26,153586,False,0.635,0.519,5,-7.243,1,0.0872,0.0985,0.0,0.0864,0.491,150.068,4,show-tunes,1032
1033,1V6vTajNRUYygoR90yNm11,Beth Leavel;Mark Jacoby,Elf: The Musical (Original Broadway Cast Recording),In the Way - Reprise,23,51240,False,0.604,0.162,3,-14.847,1,0.496,0.83,0.0,0.503,0.444,165.267,4,show-tunes,1033
1034,6DuvzywDvjoNfL1v8SZQX9,Stephen Sondheim;Cris Groenendaal;Frank Kopyc;Richard Warren Pugh;Paul Gemignani,Sweeney Todd: The Demon Barber of Fleet Street (Original Broadway Cast Recording),"The Ballad of Sweeney Todd: ""His Hands Were Quick, His Fingers Were Strong""",28,40760,False,0.585,0.23,7,-18.558,1,0.0613,0.92,4.75e-06,0.618,0.603,118.823,4,show-tunes,1034
1035,0RoA7ObU6phWpqhlC9zH4Z,Ziv Zaifman;Hugh Jackman;Michelle Williams,The Greatest Showman (Original Motion Picture Soundtrack),A Million Dreams,74,269453,False,0.265,0.312,7,-11.689,1,0.0569,0.243,0.0,0.0893,0.0998,54.747,3,show-tunes,1035
1036,6z51AvGJkgus5050M8kL83,"Original (German) Cast of ""Tanz Der Vampire""",Tanz Der Vampire,Draußen ist Freiheit - 1,28,312040,False,0.342,0.282,3,-11.784,1,0.0383,0.878,1.43e-05,0.0962,0.147,67.129,4,show-tunes,1036
1037,5qKs91SIbvBtRX4hFKH1N7,Amy Spanger,Elf: The Musical (Original Broadway Cast Recording),Never Fall in Love with an Elf,30,174346,False,0.592,0.274,2,-7.455,0,0.0326,0.734,0.0,0.0894,0.434,111.253,4,show-tunes,1037
1038,6G4Jlcn36uXdm69waASU1N,Marie Antoinette (Original Soundtrack),Marie Antoinette,Blind vom Licht der vielen Kerzen - MARIE ANTOINETTE - DAS MUSICAL,29,228920,False,0.34,0.377,2,-6.096,0,0.03,0.865,0.0,0.116,0.0625,75.478,4,show-tunes,1038
1039,6VibBil9LuNNz79dYyb3Rl,Orchester der Vereinigten Bühnen Wien,Musical Forever,Phantom der Oper,22,245440,False,0.511,0.827,2,-7.112,0,0.0862,0.179,0.0,0.967,0.239,120.597,4,show-tunes,1039
1040,03GBiorLGTk7T4IScIl4jj,SIX,Six: The Musical (Studio Cast Recording),Ex-Wives,64,350218,False,0.703,0.443,0,-9.601,0,0.0862,0.0499,0.0,0.338,0.367,136.647,4,show-tunes,1040
